sampleRateHz,attenuationDb,M,tapCount,feasible,worstStopbandDb,rPeakPercent,settlingSampleSpan,settlingMs,taps
48000,0.07,26,53,0,-93.7348,46.875,50,1.04167,"0.000252442;-0.00101484;0.0061027;-0.0107179;0.0162927;-0.0197422;0.0191467;-0.0089503;-0.00922945;0.0337526;-0.0612323;0.0829939;-0.0919112;0.0804701;-0.0438837;-0.0129497;0.0815475;-0.146574;0.189773;-0.198051;0.160682;-0.0787449;-0.0363747;0.165577;-0.282467;0.363954;0.602596;0.363954;-0.282467;0.165577;-0.0363747;-0.0787449;0.160682;-0.198051;0.189773;-0.146574;0.0815475;-0.0129497;-0.0438837;0.0804701;-0.0919112;0.0829939;-0.0612323;0.0337526;-0.00922945;-0.0089503;0.0191467;-0.0197422;0.0162927;-0.0107179;0.0061027;-0.00101484;0.000252442"
48000,0.07,16,33,1,-94.9987,14.0899,30,0.625,"-0.000831147;0.00273007;-0.000772209;-0.000499797;0.00520057;-0.00923412;0.0126599;-0.0147064;0.0113241;-0.000820641;-0.016115;0.0393588;-0.0676269;0.0961726;-0.120129;0.136995;0.852588;0.136995;-0.120129;0.0961726;-0.0676269;0.0393588;-0.016115;-0.000820641;0.0113241;-0.0147064;0.0126599;-0.00923412;0.00520057;-0.000499797;-0.000772209;0.00273007;-0.000831147"
48000,0.08,26,53,1,-94.9973,41.3531,52,1.08333,"0.00393393;-0.00813939;0.0109173;-0.0126852;0.0109245;-0.00435342;-0.00863461;0.0255683;-0.0439868;0.0607158;-0.0683898;0.0641497;-0.0450195;0.00932465;0.036578;-0.0873944;0.133077;-0.16231;0.167339;-0.142129;0.0864531;-0.005312;-0.0894657;0.187186;-0.26911;0.325382;0.650763;0.325382;-0.26911;0.187186;-0.0894657;-0.005312;0.0864531;-0.142129;0.167339;-0.16231;0.133077;-0.0873944;0.036578;0.00932465;-0.0450195;0.0641497;-0.0683898;0.0607158;-0.0439868;0.0255683;-0.00863461;-0.00435342;0.0109245;-0.0126852;0.0109173;-0.00813939;0.00393393"
48000,0.08,16,33,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
48000,0.09,26,53,1,-94.9984,80.2401,52,1.08333,"0.00530491;-0.01122;0.0163977;-0.0206356;0.0209438;-0.0127804;-0.0037792;0.0297424;-0.060953;0.0916775;-0.112938;0.116959;-0.0952832;0.0469896;0.0258259;-0.112469;0.197817;-0.262867;0.291285;-0.268786;0.193726;-0.0702492;-0.0832237;0.243728;-0.385086;0.479917;0.479917;0.479917;-0.385086;0.243728;-0.0832237;-0.0702492;0.193726;-0.268786;0.291285;-0.262867;0.197817;-0.112469;0.0258259;0.0469896;-0.0952832;0.116959;-0.112938;0.0916775;-0.060953;0.0297424;-0.0037792;-0.0127804;0.0209438;-0.0206356;0.0163977;-0.01122;0.00530491"
48000,0.09,16,33,1,-95,14.9334,32,0.666667,"-0.00320241;0.00387905;-0.00200584;0.00126028;0.0039449;-0.00903697;0.015686;-0.0186233;0.0170836;-0.0071629;-0.0105527;0.0362738;-0.0665459;0.0982349;-0.125878;0.14518;0.842932;0.14518;-0.125878;0.0982349;-0.0665459;0.0362738;-0.0105527;-0.0071629;0.0170836;-0.0186233;0.015686;-0.00903697;0.0039449;0.00126028;-0.00200584;0.00387905;-0.00320241"
48000,0.11,16,33,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
48000,0.11,24,49,1,-109.349,76.4046,48,1,"0.00759857;-0.0121072;0.0190641;-0.0243787;0.0229586;-0.010973;-0.0131473;0.0467734;-0.0831139;0.112461;-0.123483;0.106565;-0.0567612;-0.0226206;0.11865;-0.210553;0.273858;-0.287322;0.238462;-0.12818;-0.02826;0.203812;-0.364086;0.476524;0.476522;0.476524;-0.364086;0.203812;-0.02826;-0.12818;0.238462;-0.287322;0.273858;-0.210553;0.11865;-0.0226206;-0.0567612;0.106565;-0.123483;0.112461;-0.0831139;0.0467734;-0.0131473;-0.010973;0.0229586;-0.0243787;0.0190641;-0.0121072;0.00759857"
48000,0.12,16,33,1,-94.9989,14.9471,32,0.666667,"-0.00255775;0.00266267;-0.00309274;0.000738117;0.00411565;-0.00739432;0.0154272;-0.0181112;0.0167191;-0.00718872;-0.0106918;0.0371192;-0.0652856;0.0970668;-0.125951;0.145103;0.842642;0.145103;-0.125951;0.0970668;-0.0652856;0.0371192;-0.0106918;-0.00718872;0.0167191;-0.0181112;0.0154272;-0.00739432;0.00411565;0.000738117;-0.00309274;0.00266267;-0.00255775"
48000,0.12,24,49,0,-11.0547,47.6019,48,1,"0.0438899;0.0266557;-0.454054;0.0225158;0.0473816;0.0333118;0.0272134;0.0604204;-0.00187987;0.0840289;-0.011886;0.0740097;0.0206987;0.0219523;0.0833657;-0.037694;0.12442;-0.0460273;0.0910504;0.0300413;-0.019875;-0.309537;-0.145324;0.258393;0.953858;0.258393;-0.145324;-0.309537;-0.019875;0.0300413;0.0910504;-0.0460273;0.12442;-0.037694;0.0833657;0.0219523;0.0206987;0.0740097;-0.011886;0.0840289;-0.00187987;0.0604204;0.0272134;0.0333118;0.0473816;0.0225158;-0.454054;0.0266557;0.0438899"
48000,0.13,16,33,1,-94.9995,16.7707,32,0.666667,"-0.00493192;0.00745514;-0.00720137;0.00435684;0.00156812;-0.00884624;0.0210524;-0.0261841;0.0285155;-0.0210246;0.0015864;0.0279794;-0.0636864;0.104418;-0.137829;0.16185;0.821843;0.16185;-0.137829;0.104418;-0.0636864;0.0279794;0.0015864;-0.0210246;0.0285155;-0.0261841;0.0210524;-0.00884624;0.00156812;0.00435684;-0.00720137;0.00745514;-0.00493192"
48000,0.13,24,49,1,-94.9986,64.0625,48,1,"0.00533028;-0.011727;0.0206842;-0.0267286;0.0276409;-0.0182225;-0.00393969;0.0363528;-0.071658;0.107776;-0.123616;0.113969;-0.0723642;-0.000440704;0.0901671;-0.179196;0.243714;-0.265009;0.224987;-0.126297;-0.0182816;0.181674;-0.331001;0.437844;0.516684;0.437844;-0.331001;0.181674;-0.0182816;-0.126297;0.224987;-0.265009;0.243714;-0.179196;0.0901671;-0.000440704;-0.0723642;0.113969;-0.123616;0.107776;-0.071658;0.0363528;-0.00393969;-0.0182225;0.0276409;-0.0267286;0.0206842;-0.011727;0.00533028"
48000,0.14,16,33,1,-94.9997,16.1107,32,0.666667,"-0.00408107;0.00556898;-0.00387177;0.00502611;0.00172822;-0.00932326;0.0188486;-0.0230789;0.0235327;-0.0148471;-0.00240057;0.0296761;-0.064909;0.101775;-0.133655;0.155207;0.829608;0.155207;-0.133655;0.101775;-0.064909;0.0296761;-0.00240057;-0.0148471;0.0235327;-0.0230789;0.0188486;-0.00932326;0.00172822;0.00502611;-0.00387177;0.00556898;-0.00408107"
48000,0.14,24,49,1,-94.9999,77.1716,48,1,"0.00717443;-0.0162892;0.0218774;-0.0263192;0.0235897;-0.00778672;-0.0173628;0.053736;-0.0902773;0.118767;-0.126707;0.105069;-0.0502758;-0.0316832;0.129348;-0.218135;0.27946;-0.287544;0.236238;-0.122874;-0.0338933;0.207661;-0.366876;0.475403;0.475403;0.475403;-0.366876;0.207661;-0.0338933;-0.122874;0.236238;-0.287544;0.27946;-0.218135;0.129348;-0.0316832;-0.0502758;0.105069;-0.126707;0.118767;-0.0902773;0.053736;-0.0173628;-0.00778672;0.0235897;-0.0263192;0.0218774;-0.0162892;0.00717443"
48000,0.16,24,49,1,-94.9981,6.25,48,1,"-0.00574463;0.00609144;-0.00326207;0.000684185;0.00570442;-0.0123202;0.0213541;-0.0250223;0.0277212;-0.0227791;0.0133472;0.000745069;-0.0166222;0.03332;-0.0452208;0.0549609;-0.0587501;0.0587501;-0.0570893;0.0539718;-0.0512332;0.0508987;-0.050201;0.0506948;0.940002;0.0506948;-0.050201;0.0508987;-0.0512332;0.0539718;-0.0570893;0.0587501;-0.0587501;0.0549609;-0.0452208;0.03332;-0.0166222;0.000745069;0.0133472;-0.0227791;0.0277212;-0.0250223;0.0213541;-0.0123202;0.00570442;0.000684185;-0.00326207;0.00609144;-0.00574463"
48000,0.17,24,49,1,-95,27.7344,48,1,"0.00754159;-0.010751;0.00980198;-0.0102936;0.00307595;0.00596734;-0.0201131;0.0333558;-0.0440793;0.0472696;-0.0397136;0.0212746;0.00806687;-0.0415085;0.0749784;-0.0974358;0.105274;-0.0897905;0.0537475;0.00377949;-0.0714604;0.142974;-0.20288;0.245163;0.731511;0.245163;-0.20288;0.142974;-0.0714604;0.00377949;0.0537475;-0.0897905;0.105274;-0.0974358;0.0749784;-0.0415085;0.00806687;0.0212746;-0.0397136;0.0472696;-0.0440793;0.0333558;-0.0201131;0.00596734;0.00307595;-0.0102936;0.00980198;-0.010751;0.00754159"
48000,0.17,26,53,1,-94.9984,5.46875,52,1.08333,"-0.00267287;0.00566764;-0.00553834;0.00450887;-0.000812941;-0.00472185;0.0121072;-0.02121;0.0258878;-0.0259586;0.0235552;-0.0163291;0.00421976;0.0112625;-0.0257051;0.0384384;-0.0481692;0.0511506;-0.0511506;0.0511506;-0.0498618;0.0476128;-0.0483668;0.0511506;-0.0511506;0.0572731;0.935326;0.0572731;-0.0511506;0.0511506;-0.0483668;0.0476128;-0.0498618;0.0511506;-0.0511506;0.0511506;-0.0481692;0.0384384;-0.0257051;0.0112625;0.00421976;-0.0163291;0.0235552;-0.0259586;0.0258878;-0.02121;0.0121072;-0.00472185;-0.000812941;0.00450887;-0.00553834;0.00566764;-0.00267287"
48000,0.18,24,49,1,-94.9998,77.0139,48,1,"0.00676538;-0.0165263;0.0224296;-0.0253606;0.0212001;-0.00703178;-0.0198529;0.0543956;-0.0900375;0.115972;-0.12387;0.100874;-0.046004;-0.0339604;0.129911;-0.21855;0.276766;-0.284449;0.23508;-0.118992;-0.0340808;0.208652;-0.365802;0.474982;0.474982;0.474982;-0.365802;0.208652;-0.0340808;-0.118992;0.23508;-0.284449;0.276766;-0.21855;0.129911;-0.0339604;-0.046004;0.100874;-0.12387;0.115972;-0.0900375;0.0543956;-0.0198529;-0.00703178;0.0212001;-0.0253606;0.0224296;-0.0165263;0.00676538"
48000,0.18,26,53,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
48000,0.19,24,49,1,-94.9962,78.229,48,1,"0.00612179;-0.0151911;0.0192307;-0.0210998;0.0161077;0.00349434;-0.0266046;0.0611248;-0.0908358;0.112636;-0.110513;0.0807001;-0.0224215;-0.0596748;0.150051;-0.230127;0.278924;-0.277301;0.216236;-0.10169;-0.0518748;0.220935;-0.372525;0.476198;0.476198;0.476198;-0.372525;0.220935;-0.0518748;-0.10169;0.216236;-0.277301;0.278924;-0.230127;0.150051;-0.0596748;-0.0224215;0.0807001;-0.110513;0.112636;-0.0908358;0.0611248;-0.0266046;0.00349434;0.0161077;-0.0210998;0.0192307;-0.0151911;0.00612179"
48000,0.19,26,53,1,-95,40.5173,52,1.08333,"0.00329012;-0.00406436;0.00492982;-0.011805;0.0164274;-0.0120866;0.00693788;0.00860705;-0.025956;0.0462586;-0.0634593;0.0710863;-0.0647856;0.0412159;-0.000359423;-0.0497193;0.103254;-0.144152;0.165748;-0.153584;0.108946;-0.032028;-0.0659995;0.168464;-0.260772;0.321803;0.643607;0.321803;-0.260772;0.168464;-0.0659995;-0.032028;0.108946;-0.153584;0.165748;-0.144152;0.103254;-0.0497193;-0.000359423;0.0412159;-0.0647856;0.0710863;-0.0634593;0.0462586;-0.025956;0.00860705;0.00693788;-0.0120866;0.0164274;-0.011805;0.00492982;-0.00406436;0.00329012"
48000,0.21,26,53,1,-94.9919,82.8164,52,1.08333,"0.00942454;-0.0198231;0.0254612;-0.0282047;0.0250073;-0.00771257;-0.0193991;0.0559009;-0.0934243;0.124897;-0.137169;0.125783;-0.0833739;0.0145628;0.0743743;-0.166277;0.247692;-0.296722;0.304043;-0.259456;0.167943;-0.0357361;-0.114096;0.265934;-0.394917;0.476858;0.476858;0.476858;-0.394917;0.265934;-0.114096;-0.0357361;0.167943;-0.259456;0.304043;-0.296722;0.247692;-0.166277;0.0743743;0.0145628;-0.0833739;0.125783;-0.137169;0.124897;-0.0934243;0.0559009;-0.0193991;-0.00771257;0.0250073;-0.0282047;0.0254612;-0.0198231;0.00942454"
48000,0.22,26,53,0,-50.1014,73.8165,52,1.08333,"-0.00957509;0.00865056;-0.00372376;-0.00348533;0.0184643;-0.0309907;0.0448704;-0.0436316;0.0280603;0.00750664;-0.0542055;0.104993;-0.140806;0.149456;-0.116972;0.0451682;0.0577845;-0.167282;0.256941;-0.296605;0.269118;-0.169014;0.011716;0.174337;-0.348177;0.471679;0.47145;0.471679;-0.348177;0.174337;0.011716;-0.169014;0.269118;-0.296605;0.256941;-0.167282;0.0577845;0.0451682;-0.116972;0.149456;-0.140806;0.104993;-0.0542055;0.00750664;0.0280603;-0.0436316;0.0448704;-0.0309907;0.0184643;-0.00348533;-0.00372376;0.00865056;-0.00957509"
48000,0.23,15,31,1,-94.998,12.5,30,0.625,"-0.00350002;-0.000554221;-0.00155868;0.00967195;-0.00959754;0.0117944;-0.00685867;0.00124305;0.0118631;-0.0267116;0.0481234;-0.0691987;0.091137;-0.10792;0.120387;0.863359;0.120387;-0.10792;0.091137;-0.0691987;0.0481234;-0.0267116;0.0118631;0.00124305;-0.00685867;0.0117944;-0.00959754;0.00967195;-0.00155868;-0.000554221;-0.00350002"
48000,0.24,15,31,1,-95,9.375,30,0.625,"-0.00404313;0.0101057;-0.0125723;0.0140394;-0.0116714;0.0043906;0.00477001;-0.0177311;0.0337826;-0.0485832;0.0619505;-0.0759381;0.0839336;-0.0839336;0.0938544;0.895292;0.0938544;-0.0839336;0.0839336;-0.0759381;0.0619505;-0.0485832;0.0337826;-0.0177311;0.00477001;0.0043906;-0.0116714;0.0140394;-0.0125723;0.0101057;-0.00404313"
48000,0.26,15,31,1,-95,15.6067,30,0.625,"0.00217069;-0.00725749;0.00495114;0.00295266;-0.00764751;0.0132891;-0.020675;0.0206079;-0.0109619;-0.00226837;0.0333876;-0.0617214;0.0993963;-0.129049;0.149383;0.826885;0.149383;-0.129049;0.0993963;-0.0617214;0.0333876;-0.00226837;-0.0109619;0.0206079;-0.020675;0.0132891;-0.00764751;0.00295266;0.00495114;-0.00725749;0.00217069"
48000,0.27,15,31,1,-95,15.047,30,0.625,"0.00234889;-0.00577221;0.00336132;0.00148764;-0.00563601;0.0129464;-0.0191503;0.0216693;-0.0136849;-0.00775796;0.0301575;-0.0616944;0.100088;-0.124466;0.152511;0.827184;0.152511;-0.124466;0.100088;-0.0616944;0.0301575;-0.00775796;-0.0136849;0.0216693;-0.0191503;0.0129464;-0.00563601;0.00148764;0.00336132;-0.00577221;0.00234889"
48000,0.28,15,31,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
48000,0.29,15,31,1,-94.9943,8.43542,30,0.625,"-0.0118709;0.0152959;-0.0141239;0.0172441;-0.00939498;0.00190415;0.0148058;-0.0299092;0.0483783;-0.0608365;0.0715929;-0.0750187;0.0768962;-0.0744687;0.0737121;0.911587;0.0737121;-0.0744687;0.0768962;-0.0750187;0.0715929;-0.0608365;0.0483783;-0.0299092;0.0148058;0.00190415;-0.00939498;0.0172441;-0.0141239;0.0152959;-0.0118709"
48000,0.31,15,31,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
48000,0.32,15,31,1,-94.9979,8.35619,30,0.625,"-0.0128314;0.0175127;-0.0168988;0.0193323;-0.00933689;0.000590816;0.0187356;-0.035915;0.0550451;-0.067266;0.0769928;-0.0765748;0.0742194;-0.0683764;0.0640772;0.921387;0.0640772;-0.0683764;0.0742194;-0.0765748;0.0769928;-0.067266;0.0550451;-0.035915;0.0187356;0.000590816;-0.00933689;0.0193323;-0.0168988;0.0175127;-0.0128314"
48000,0.33,16,33,1,-94.9995,23.848,32,0.666667,"-0.0109643;0.0201198;-0.0185469;0.0197684;-0.00622681;-0.00875011;0.0354183;-0.0536741;0.0676201;-0.0659094;0.0423751;-0.000892103;-0.0552572;0.121465;-0.178353;0.217869;0.747875;0.217869;-0.178353;0.121465;-0.0552572;-0.000892103;0.0423751;-0.0659094;0.0676201;-0.0536741;0.0354183;-0.00875011;-0.00622681;0.0197684;-0.0185469;0.0201198;-0.0109643"
48000,0.34,16,33,1,-94.999,7.61719,32,0.666667,"0.0110546;-0.0129482;0.0184765;-0.0181458;0.0134117;-0.00329385;-0.00858549;0.0250988;-0.0410807;0.0570577;-0.0698692;0.0703604;-0.0703604;0.0703604;-0.0649017;0.0615122;0.923706;0.0615122;-0.0649017;0.0703604;-0.0703604;0.0703604;-0.0698692;0.0570577;-0.0410807;0.0250988;-0.00858549;-0.00329385;0.0134117;-0.0181458;0.0184765;-0.0129482;0.0110546"
48000,0.36,16,33,1,-94.9969,7.8125,32,0.666667,"0.0134211;-0.0169715;0.0196895;-0.0176785;0.0140387;-0.00149153;-0.0125666;0.0296639;-0.046498;0.0626914;-0.0727722;0.0727722;-0.0727722;0.0659251;-0.0582831;0.0550897;0.931484;0.0550897;-0.0582831;0.0659251;-0.0727722;0.0727722;-0.0727722;0.0626914;-0.046498;0.0296639;-0.0125666;-0.00149153;0.0140387;-0.0176785;0.0196895;-0.0169715;0.0134211"
48000,0.37,16,33,1,-94.9995,20.585,32,0.666667,"-0.00870861;0.0137847;-0.010426;0.0124757;-0.00373056;-0.00836438;0.0259612;-0.0395693;0.0493047;-0.0436192;0.0289467;0.0138725;-0.0598958;0.112012;-0.159945;0.189404;0.776995;0.189404;-0.159945;0.112012;-0.0598958;0.0138725;0.0289467;-0.0436192;0.0493047;-0.0395693;0.0259612;-0.00836438;-0.00373056;0.0124757;-0.010426;0.0137847;-0.00870861"
48000,0.38,18,37,1,-94.9975,28.3757,36,0.75,"0.00306269;0.00666883;-0.0138117;0.0280256;-0.0256347;0.0259241;-0.0116058;-0.0147148;0.0418966;-0.0725577;0.0894349;-0.0905915;0.0683027;-0.0132603;-0.0555874;0.128252;-0.202;0.252258;0.711876;0.252258;-0.202;0.128252;-0.0555874;-0.0132603;0.0683027;-0.0905915;0.0894349;-0.0725577;0.0418966;-0.0147148;-0.0116058;0.0259241;-0.0256347;0.0280256;-0.0138117;0.00666883;0.00306269"
48000,0.39,18,37,1,-94.9981,22.6789,36,0.75,"0.0105116;0.0026359;-0.00954063;0.0155333;-0.0210416;0.0205864;-0.0128402;-0.00372882;0.0251998;-0.0473775;0.0620897;-0.0617168;0.0425455;-0.00242042;-0.0525045;0.114991;-0.170646;0.211501;0.752444;0.211501;-0.170646;0.114991;-0.0525045;-0.00242042;0.0425455;-0.0617168;0.0620897;-0.0473775;0.0251998;-0.00372882;-0.0128402;0.0205864;-0.0210416;0.0155333;-0.00954063;0.0026359;0.0105116"
48000,0.41,18,37,1,-94.9958,29.0318,36,0.75,"0.0067672;0.00696598;-0.0149571;0.028503;-0.0282509;0.0260796;-0.0167755;-0.0119306;0.0434161;-0.0710492;0.0949716;-0.0962132;0.0689113;-0.0205312;-0.0510049;0.133077;-0.203417;0.255103;0.700669;0.255103;-0.203417;0.133077;-0.0510049;-0.0205312;0.0689113;-0.0962132;0.0949716;-0.0710492;0.0434161;-0.0119306;-0.0167755;0.0260796;-0.0282509;0.028503;-0.0149571;0.00696598;0.0067672"
48000,0.42,18,37,1,-94.9967,6.83594,36,0.75,"0.00672269;-0.0124783;0.0172884;-0.0196949;0.0153291;-0.0123652;-0.0015502;0.0124398;-0.0227835;0.0434338;-0.050198;0.0632551;-0.0632551;0.0632551;-0.0632551;0.0632551;-0.0509597;0.0488951;0.925332;0.0488951;-0.0509597;0.0632551;-0.0632551;0.0632551;-0.0632551;0.0632551;-0.050198;0.0434338;-0.0227835;0.0124398;-0.0015502;-0.0123652;0.0153291;-0.0196949;0.0172884;-0.0124783;0.00672269"
48000,0.43,16,33,1,-95,18.9597,32,0.666667,"0.00270064;0.0108639;-0.0135474;0.0133103;-0.00148061;-0.0021051;0.0194031;-0.0337201;0.036645;-0.0381457;0.0182868;0.0150532;-0.0554093;0.107046;-0.148672;0.177699;0.784144;0.177699;-0.148672;0.107046;-0.0554093;0.0150532;0.0182868;-0.0381457;0.036645;-0.0337201;0.0194031;-0.0021051;-0.00148061;0.0133103;-0.0135474;0.0108639;0.00270064"
48000,0.44,16,33,1,-94.9962,31.3299,32,0.666667,"-0.0203627;0.0301725;-0.0302039;0.0322108;-0.0125093;-0.0110511;0.0490213;-0.0801356;0.105349;-0.104978;0.0808994;-0.024804;-0.0501119;0.13722;-0.214649;0.27137;0.685124;0.27137;-0.214649;0.13722;-0.0501119;-0.024804;0.0808994;-0.104978;0.105349;-0.0801356;0.0490213;-0.0110511;-0.0125093;0.0322108;-0.0302039;0.0301725;-0.0203627"
48000,0.46,16,33,1,-94.9957,33.1777,32,0.666667,"-0.0224228;0.032857;-0.0326092;0.0346361;-0.0139463;-0.0118134;0.0523405;-0.0856541;0.113624;-0.11374;0.0891806;-0.0305632;-0.0490844;0.14168;-0.222695;0.282601;0.671217;0.282601;-0.222695;0.14168;-0.0490844;-0.0305632;0.0891806;-0.11374;0.113624;-0.0856541;0.0523405;-0.0118134;-0.0139463;0.0346361;-0.0326092;0.032857;-0.0224228"
48000,0.47,16,33,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
48000,0.48,15,31,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
48000,0.49,15,31,1,-95,20.7384,30,0.625,"0.00911902;-0.0169582;0.0160877;-0.00496582;-0.00415235;0.022849;-0.0342746;0.0462824;-0.0447577;0.0285051;0.0152268;-0.0507797;0.107549;-0.159508;0.185206;0.769141;0.185206;-0.159508;0.107549;-0.0507797;0.0152268;0.0285051;-0.0447577;0.0462824;-0.0342746;0.022849;-0.00415235;-0.00496582;0.0160877;-0.0169582;0.00911902"
48000,0.51,15,31,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
48000,0.52,15,31,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
88200,0.03,19,39,1,-94.9983,6.25,38,0.430839,"0.00673643;-0.0149532;0.00491986;0.0263609;-0.0378002;0.000278675;0.0378002;-0.0126102;-0.0378002;0.0229032;0.0378002;-0.0378002;-0.018619;0.0195341;0.0378002;-0.0286636;-0.0378002;-0.0274556;0.256967;0.604803;0.256967;-0.0274556;-0.0378002;-0.0286636;0.0378002;0.0195341;-0.018619;-0.0378002;0.0378002;0.0229032;-0.0378002;-0.0126102;0.0378002;0.000278675;-0.0378002;0.0263609;0.00491986;-0.0149532;0.00673643"
88200,0.04,19,39,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
88200,0.06,19,39,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
88200,0.07,19,39,0,0,1e+300,0,0,"0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
88200,0.08,17,35,1,-94.9965,4.88281,34,0.385488,"0.00860816;-0.00696356;-0.0109956;0.0216021;-0.00707881;-0.00422897;-0.00657281;0.00239073;0.0296658;-0.0296658;-0.0163144;0.0224239;0.0296658;-0.0296658;-0.0296658;-0.0296658;0.252683;0.607555;0.252683;-0.0296658;-0.0296658;-0.0296658;0.0296658;0.0224239;-0.0163144;-0.0296658;0.0296658;0.00239073;-0.00657281;-0.00422897;-0.00707881;0.0216021;-0.0109956;-0.00696356;0.00860816"
88200,0.09,17,35,1,-94.9963,4.88281,34,0.385488,"0.01044;-0.00969301;-0.0123422;0.0296394;-0.0149642;-0.00621459;0.00438528;-0.00649029;0.0296394;-0.0247119;-0.0197836;0.0232458;0.0296394;-0.0296394;-0.0296394;-0.0296394;0.252621;0.607016;0.252621;-0.0296394;-0.0296394;-0.0296394;0.0296394;0.0232458;-0.0197836;-0.0247119;0.0296394;-0.00649029;0.00438528;-0.00621459;-0.0149642;0.0296394;-0.0123422;-0.00969301;0.01044"
88200,0.11,17,35,1,-94.996,12.5,34,0.385488,"0.00290907;0.0150131;-0.0326516;0.00212792;0.0611196;-0.0611196;-0.0206246;0.0611196;0.00500029;-0.0589736;0.00595878;0.0611196;-0.0543035;0.0473588;-0.0611196;-0.0611196;0.343707;0.488956;0.343707;-0.0611196;-0.0611196;0.0473588;-0.0543035;0.0611196;0.00595878;-0.0589736;0.00500029;0.0611196;-0.0206246;-0.0611196;0.0611196;0.00212792;-0.0326516;0.0150131;0.00290907"
88200,0.12,17,35,1,-94.9933,25,34,0.385488,"-0.00251485;0.0143671;-0.0395621;0.032817;0.0343557;-0.103433;0.103433;-0.0397052;-0.0211188;0.0675198;-0.103433;0.103433;-0.0715112;0.071573;-0.0633844;-0.103433;0.413731;0.413731;0.413731;-0.103433;-0.0633844;0.071573;-0.0715112;0.103433;-0.103433;0.0675198;-0.0211188;-0.0397052;0.103433;-0.103433;0.0343557;0.032817;-0.0395621;0.0143671;-0.00251485"
88200,0.13,17,35,1,-94.9958,25,34,0.385488,"-0.0105634;0.0427031;-0.0418158;-0.0239522;0.103387;-0.103387;0.0326731;0.0161396;-0.0222539;0.0510229;-0.103387;0.103387;-0.0599588;0.0607042;-0.061633;-0.103387;0.413547;0.413547;0.413547;-0.103387;-0.061633;0.0607042;-0.0599588;0.103387;-0.103387;0.0510229;-0.0222539;0.0161396;0.0326731;-0.103387;0.103387;-0.0239522;-0.0418158;0.0427031;-0.0105634"
88200,0.14,17,35,1,-94.9972,100,34,0.385488,"-0.0275816;0.116893;-0.132579;-0.0979408;0.431303;-0.424698;-0.0235006;0.431303;-0.431303;0.25106;-0.132172;-0.102527;0.431303;-0.355388;-0.153009;0.287535;0.287535;0.287535;0.287535;0.287535;-0.153009;-0.355388;0.431303;-0.102527;-0.132172;0.25106;-0.431303;0.431303;-0.0235006;-0.424698;0.431303;-0.0979408;-0.132579;0.116893;-0.0275816"
88200,0.16,17,35,1,-94.9999,4.58984,34,0.385488,"0.00825454;-0.011799;-0.00808946;0.0277836;-0.0181373;-0.00323852;0.00288773;-0.00282799;0.0277836;-0.0277836;-0.0150527;0.0207689;0.0277836;-0.0277836;-0.0277836;-0.0277836;0.252353;0.605329;0.252353;-0.0277836;-0.0277836;-0.0277836;0.0277836;0.0207689;-0.0150527;-0.0277836;0.0277836;-0.00282799;0.00288773;-0.00323852;-0.0181373;0.0277836;-0.00808946;-0.011799;0.00825454"
